TYPE,CONTEXT,MOD,X,FUNC,METH_TO
func,ext,ldap,ldap,ldap_errno,
func,ext,ldap,ldap,ldap_err2str,
func,ext,ldap,ldap,ldap_error,
func,ext,ldap,ldap,ldap_compare,
func,ext,ldap,ldap,ldap_rename,
func,ext,ldap,ldap,ldap_rename_ext,
func,ext,ldap,ldap,ldap_get_option,
func,ext,ldap,ldap,ldap_set_option,
func,ext,ldap,ldap,ldap_first_reference,
func,ext,ldap,ldap,ldap_next_reference,
func,ext,ldap,ldap,ldap_parse_reference,
func,ext,ldap,ldap,ldap_parse_result,
func,ext,ldap,ldap,ldap_start_tls,
func,ext,ldap,ldap,ldap_exop,
func,ext,ldap,ldap,ldap_exop_passwd,
func,ext,ldap,ldap,ldap_exop_whoami,
func,ext,ldap,ldap,ldap_exop_refresh,
func,ext,ldap,ldap,ldap_parse_exop,
func,ext,ldap,ldap,ldap_set_rebind_proc,
func,ext,ldap,ldap,ldap_escape,
func,ext,ldap,ldap,ldap_t61_to_8859,
func,ext,ldap,ldap,ldap_8859_to_t61,
func,ext,ldap,ldap,ldap_control_paged_result,
func,ext,ldap,ldap,ldap_control_paged_result_response,
func,ext,skeleton,skeleton,%EXTNAME%_test1,
func,ext,skeleton,skeleton,%EXTNAME%_test2,
func,ext,tokenizer,tokenizer,token_get_all,
func,ext,tokenizer,tokenizer,token_name,
func,ext,date,php_date,strtotime,
func,ext,date,php_date,date,
func,ext,date,php_date,idate,
func,ext,date,php_date,gmdate,
func,ext,date,php_date,mktime,
func,ext,date,php_date,gmmktime,
func,ext,date,php_date,checkdate,
func,ext,date,php_date,strftime,
func,ext,date,php_date,gmstrftime,
func,ext,date,php_date,time,
func,ext,date,php_date,localtime,
func,ext,date,php_date,getdate,
func,ext,date,php_date,date_create,
func,ext,date,php_date,date_create_immutable,
func,ext,date,php_date,date_create_from_format,
func,ext,date,php_date,date_create_immutable_from_format,
func,ext,date,php_date,date_parse,
func,ext,date,php_date,date_parse_from_format,
func,ext,date,php_date,date_get_last_errors,
func,ext,date,php_date,date_format,
func,ext,date,php_date,date_modify,
func,ext,date,php_date,date_add,
func,ext,date,php_date,date_sub,
func,ext,date,php_date,date_timezone_get,
func,ext,date,php_date,date_timezone_set,
func,ext,date,php_date,date_offset_get,
func,ext,date,php_date,date_diff,
func,ext,date,php_date,date_time_set,
func,ext,date,php_date,date_date_set,
func,ext,date,php_date,date_isodate_set,
func,ext,date,php_date,date_timestamp_set,
func,ext,date,php_date,date_timestamp_get,
func,ext,date,php_date,timezone_open,
func,ext,date,php_date,timezone_name_get,
func,ext,date,php_date,timezone_name_from_abbr,
func,ext,date,php_date,timezone_offset_get,
func,ext,date,php_date,timezone_transitions_get,
func,ext,date,php_date,timezone_location_get,
func,ext,date,php_date,timezone_identifiers_list,
func,ext,date,php_date,timezone_abbreviations_list,
func,ext,date,php_date,timezone_version_get,
func,ext,date,php_date,date_interval_create_from_date_string,
func,ext,date,php_date,date_interval_format,
func,ext,date,php_date,date_default_timezone_set,
func,ext,date,php_date,date_default_timezone_get,
func,ext,date,php_date,date_sunrise,
func,ext,date,php_date,date_sunset,
func,ext,date,php_date,date_sun_info,
func,ext,readline,readline,readline,
func,ext,readline,readline,readline_info,
func,ext,readline,readline,readline_add_history,
func,ext,readline,readline,readline_clear_history,
func,ext,readline,readline,readline_list_history,
func,ext,readline,readline,readline_read_history,
func,ext,readline,readline,readline_write_history,
func,ext,readline,readline,readline_completion_function,
func,ext,readline,readline,readline_callback_handler_install,
func,ext,readline,readline,readline_callback_read_char,
func,ext,readline,readline,readline_callback_handler_remove,
func,ext,readline,readline,readline_redisplay,
func,ext,readline,readline,readline_on_new_line,
func,ext,pdo,pdo,pdo_drivers,
func,ext,bz2,bz2,bzopen,
func,ext,bz2,bz2,bzread,
func,ext,bz2,bz2,bzerrno,
func,ext,bz2,bz2,bzerrstr,
func,ext,bz2,bz2,bzerror,
func,ext,bz2,bz2,bzcompress,
func,ext,bz2,bz2,bzdecompress,
func,ext,recode,recode,recode_string,
func,ext,recode,recode,recode_file,
func,ext,soap,soap,use_soap_error_handler,
func,ext,soap,soap,is_soap_fault,
func,ext,zlib,zlib,readgzfile,
func,ext,zlib,zlib,gzopen,
func,ext,zlib,zlib,gzfile,
func,ext,zlib,zlib,gzcompress,
func,ext,zlib,zlib,gzuncompress,
func,ext,zlib,zlib,gzdeflate,
func,ext,zlib,zlib,gzinflate,
func,ext,zlib,zlib,gzencode,
func,ext,zlib,zlib,gzdecode,
func,ext,zlib,zlib,zlib_encode,
func,ext,zlib,zlib,zlib_decode,
func,ext,zlib,zlib,zlib_get_coding_type,
func,ext,zlib,zlib,deflate_init,
func,ext,zlib,zlib,deflate_add,
func,ext,zlib,zlib,inflate_init,
func,ext,zlib,zlib,inflate_add,
func,ext,zlib,zlib,inflate_get_status,
func,ext,zlib,zlib,inflate_get_read_len,
func,ext,zlib,zlib,ob_gzhandler,
func,ext,xml,xml,xml_parser_create,
func,ext,xml,xml,xml_parser_create_ns,
func,ext,xml,xml,xml_set_object,
func,ext,xml,xml,xml_set_element_handler,
func,ext,xml,xml,xml_set_character_data_handler,
func,ext,xml,xml,xml_set_processing_instruction_handler,
func,ext,xml,xml,xml_set_default_handler,
func,ext,xml,xml,xml_set_unparsed_entity_decl_handler,
func,ext,xml,xml,xml_set_notation_decl_handler,
func,ext,xml,xml,xml_set_external_entity_ref_handler,
func,ext,xml,xml,xml_set_start_namespace_decl_handler,
func,ext,xml,xml,xml_set_end_namespace_decl_handler,
func,ext,xml,xml,xml_parse,
func,ext,xml,xml,xml_parse_into_struct,
func,ext,xml,xml,xml_get_error_code,
func,ext,xml,xml,xml_error_string,
func,ext,xml,xml,xml_get_current_line_number,
func,ext,xml,xml,xml_get_current_column_number,
func,ext,xml,xml,xml_get_current_byte_index,
func,ext,xml,xml,xml_parser_free,
func,ext,xml,xml,xml_parser_set_option,
func,ext,xml,xml,xml_parser_get_option,
func,ext,standard,basic_functions,constant,
func,ext,standard,basic_functions,bin2hex,
func,ext,standard,basic_functions,hex2bin,
func,ext,standard,basic_functions,sleep,
func,ext,standard,basic_functions,usleep,
func,ext,standard,basic_functions,time_nanosleep,
func,ext,standard,basic_functions,time_sleep_until,
func,ext,standard,basic_functions,strptime,
func,ext,standard,basic_functions,flush,
func,ext,standard,basic_functions,wordwrap,
func,ext,standard,basic_functions,htmlspecialchars,
func,ext,standard,basic_functions,htmlentities,
func,ext,standard,basic_functions,html_entity_decode,
func,ext,standard,basic_functions,htmlspecialchars_decode,
func,ext,standard,basic_functions,get_html_translation_table,
func,ext,standard,basic_functions,sha1,
func,ext,standard,basic_functions,sha1_file,
func,ext,standard,basic_functions,iptcparse,
func,ext,standard,basic_functions,iptcembed,
func,ext,standard,basic_functions,getimagesize,
func,ext,standard,basic_functions,getimagesizefromstring,
func,ext,standard,basic_functions,image_type_to_mime_type,
func,ext,standard,basic_functions,image_type_to_extension,
func,ext,standard,basic_functions,phpinfo,
func,ext,standard,basic_functions,phpversion,
func,ext,standard,basic_functions,phpcredits,
func,ext,standard,basic_functions,php_sapi_name,
func,ext,standard,basic_functions,php_uname,
func,ext,standard,basic_functions,php_ini_scanned_files,
func,ext,standard,basic_functions,php_ini_loaded_file,
func,ext,standard,basic_functions,strnatcmp,
func,ext,standard,basic_functions,strnatcasecmp,
func,ext,standard,basic_functions,substr_count,
func,ext,standard,basic_functions,strspn,
func,ext,standard,basic_functions,strcspn,
func,ext,standard,basic_functions,strtok,
func,ext,standard,basic_functions,strtoupper,
func,ext,standard,basic_functions,strtolower,
func,ext,standard,basic_functions,strpos,
func,ext,standard,basic_functions,stripos,
func,ext,standard,basic_functions,strrpos,
func,ext,standard,basic_functions,strripos,
func,ext,standard,basic_functions,strrev,
func,ext,standard,basic_functions,hebrev,
func,ext,standard,basic_functions,hebrevc,
func,ext,standard,basic_functions,nl2br,
func,ext,standard,basic_functions,basename,
func,ext,standard,basic_functions,dirname,
func,ext,standard,basic_functions,pathinfo,
func,ext,standard,basic_functions,stripslashes,
func,ext,standard,basic_functions,stripcslashes,
func,ext,standard,basic_functions,strstr,
func,ext,standard,basic_functions,stristr,
func,ext,standard,basic_functions,strrchr,
func,ext,standard,basic_functions,str_shuffle,
func,ext,standard,basic_functions,str_word_count,
func,ext,standard,basic_functions,str_split,
func,ext,standard,basic_functions,strpbrk,
func,ext,standard,basic_functions,substr_compare,
func,ext,standard,basic_functions,utf8_encode,
func,ext,standard,basic_functions,utf8_decode,
func,ext,standard,basic_functions,strcoll,
func,ext,standard,basic_functions,money_format,
func,ext,standard,basic_functions,substr,
func,ext,standard,basic_functions,substr_replace,
func,ext,standard,basic_functions,quotemeta,
func,ext,standard,basic_functions,ucfirst,
func,ext,standard,basic_functions,lcfirst,
func,ext,standard,basic_functions,ucwords,
func,ext,standard,basic_functions,strtr,
func,ext,standard,basic_functions,addslashes,
func,ext,standard,basic_functions,addcslashes,
func,ext,standard,basic_functions,rtrim,
func,ext,standard,basic_functions,str_replace,
func,ext,standard,basic_functions,str_ireplace,
func,ext,standard,basic_functions,str_repeat,
func,ext,standard,basic_functions,count_chars,
func,ext,standard,basic_functions,chunk_split,
func,ext,standard,basic_functions,trim,
func,ext,standard,basic_functions,ltrim,
func,ext,standard,basic_functions,strip_tags,
func,ext,standard,basic_functions,similar_text,
func,ext,standard,basic_functions,explode,
func,ext,standard,basic_functions,implode,
func,ext,standard,basic_functions,setlocale,
func,ext,standard,basic_functions,localeconv,
func,ext,standard,basic_functions,nl_langinfo,
func,ext,standard,basic_functions,soundex,
func,ext,standard,basic_functions,levenshtein,
func,ext,standard,basic_functions,chr,
func,ext,standard,basic_functions,ord,
func,ext,standard,basic_functions,parse_str,
func,ext,standard,basic_functions,str_getcsv,
func,ext,standard,basic_functions,str_pad,
func,ext,standard,basic_functions,vprintf,
func,ext,standard,basic_functions,vsprintf,
func,ext,standard,basic_functions,fprintf,
func,ext,standard,basic_functions,vfprintf,
func,ext,standard,basic_functions,sscanf,
func,ext,standard,basic_functions,fscanf,
func,ext,standard,basic_functions,parse_url,
func,ext,standard,basic_functions,urlencode,
func,ext,standard,basic_functions,urldecode,
func,ext,standard,basic_functions,rawurlencode,
func,ext,standard,basic_functions,rawurldecode,
func,ext,standard,basic_functions,http_build_query,
func,ext,standard,basic_functions,readlink,
func,ext,standard,basic_functions,linkinfo,
func,ext,standard,basic_functions,symlink,
func,ext,standard,basic_functions,link,
func,ext,standard,basic_functions,unlink,
func,ext,standard,basic_functions,exec,
func,ext,standard,basic_functions,system,
func,ext,standard,basic_functions,escapeshellcmd,
func,ext,standard,basic_functions,escapeshellarg,
func,ext,standard,basic_functions,passthru,
func,ext,standard,basic_functions,shell_exec,
func,ext,standard,basic_functions,proc_open,
func,ext,standard,basic_functions,proc_close,
func,ext,standard,basic_functions,proc_terminate,
func,ext,standard,basic_functions,proc_get_status,
func,ext,standard,basic_functions,proc_nice,
func,ext,standard,basic_functions,rand,
func,ext,standard,basic_functions,mt_rand,
func,ext,standard,basic_functions,mt_srand,
func,ext,standard,basic_functions,mt_getrandmax,
func,ext,standard,basic_functions,random_bytes,
func,ext,standard,basic_functions,random_int,
func,ext,standard,basic_functions,getservbyname,
func,ext,standard,basic_functions,getservbyport,
func,ext,standard,basic_functions,getprotobyname,
func,ext,standard,basic_functions,getprotobynumber,
func,ext,standard,basic_functions,getmyuid,
func,ext,standard,basic_functions,getmygid,
func,ext,standard,basic_functions,getmypid,
func,ext,standard,basic_functions,getmyinode,
func,ext,standard,basic_functions,getlastmod,
func,ext,standard,basic_functions,base64_decode,
func,ext,standard,basic_functions,base64_encode,
func,ext,standard,basic_functions,password_hash,
func,ext,standard,basic_functions,password_get_info,
func,ext,standard,basic_functions,password_needs_rehash,
func,ext,standard,basic_functions,password_verify,
func,ext,standard,basic_functions,convert_uuencode,
func,ext,standard,basic_functions,convert_uudecode,
func,ext,standard,basic_functions,abs,
func,ext,standard,basic_functions,ceil,
func,ext,standard,basic_functions,floor,
func,ext,standard,basic_functions,round,
func,ext,standard,basic_functions,sin,
func,ext,standard,basic_functions,cos,
func,ext,standard,basic_functions,tan,
func,ext,standard,basic_functions,asin,
func,ext,standard,basic_functions,acos,
func,ext,standard,basic_functions,atan,
func,ext,standard,basic_functions,atanh,
func,ext,standard,basic_functions,atan2,
func,ext,standard,basic_functions,sinh,
func,ext,standard,basic_functions,cosh,
func,ext,standard,basic_functions,tanh,
func,ext,standard,basic_functions,asinh,
func,ext,standard,basic_functions,acosh,
func,ext,standard,basic_functions,expm1,
func,ext,standard,basic_functions,log1p,
func,ext,standard,basic_functions,pi,
func,ext,standard,basic_functions,is_finite,
func,ext,standard,basic_functions,is_nan,
func,ext,standard,basic_functions,is_infinite,
func,ext,standard,basic_functions,pow,
func,ext,standard,basic_functions,exp,
func,ext,standard,basic_functions,log,
func,ext,standard,basic_functions,log10,
func,ext,standard,basic_functions,sqrt,
func,ext,standard,basic_functions,hypot,
func,ext,standard,basic_functions,deg2rad,
func,ext,standard,basic_functions,rad2deg,
func,ext,standard,basic_functions,bindec,
func,ext,standard,basic_functions,hexdec,
func,ext,standard,basic_functions,octdec,
func,ext,standard,basic_functions,decbin,
func,ext,standard,basic_functions,decoct,
func,ext,standard,basic_functions,dechex,
func,ext,standard,basic_functions,base_convert,
func,ext,standard,basic_functions,number_format,
func,ext,standard,basic_functions,fmod,
func,ext,standard,basic_functions,intdiv,
func,ext,standard,basic_functions,ip2long,
func,ext,standard,basic_functions,long2ip,
func,ext,standard,basic_functions,getenv,
func,ext,standard,basic_functions,putenv,
func,ext,standard,basic_functions,getopt,
func,ext,standard,basic_functions,sys_getloadavg,
func,ext,standard,basic_functions,microtime,
func,ext,standard,basic_functions,gettimeofday,
func,ext,standard,basic_functions,getrusage,
func,ext,standard,basic_functions,hrtime,
func,ext,standard,basic_functions,uniqid,
func,ext,standard,basic_functions,quoted_printable_decode,
func,ext,standard,basic_functions,quoted_printable_encode,
func,ext,standard,basic_functions,convert_cyr_string,
func,ext,standard,basic_functions,get_current_user,
func,ext,standard,basic_functions,set_time_limit,
func,ext,standard,basic_functions,header_register_callback,
func,ext,standard,basic_functions,get_cfg_var,
func,ext,standard,basic_functions,get_magic_quotes_gpc,
func,ext,standard,basic_functions,get_magic_quotes_runtime,
func,ext,standard,basic_functions,error_log,
func,ext,standard,basic_functions,error_get_last,
func,ext,standard,basic_functions,error_clear_last,
func,ext,standard,basic_functions,call_user_func,
func,ext,standard,basic_functions,call_user_func_array,
func,ext,standard,basic_functions,forward_static_call,
func,ext,standard,basic_functions,forward_static_call_array,
func,ext,standard,basic_functions,serialize,
func,ext,standard,basic_functions,unserialize,
func,ext,standard,basic_functions,var_dump,
func,ext,standard,basic_functions,var_export,
func,ext,standard,basic_functions,debug_zval_dump,
func,ext,standard,basic_functions,print_r,
func,ext,standard,basic_functions,memory_get_usage,
func,ext,standard,basic_functions,memory_get_peak_usage,
func,ext,standard,basic_functions,register_shutdown_function,
func,ext,standard,basic_functions,register_tick_function,
func,ext,standard,basic_functions,unregister_tick_function,
func,ext,standard,basic_functions,highlight_file,
func,ext,standard,basic_functions,highlight_string,
func,ext,standard,basic_functions,php_strip_whitespace,
func,ext,standard,basic_functions,ini_get,
func,ext,standard,basic_functions,ini_get_all,
func,ext,standard,basic_functions,ini_set,
func,ext,standard,basic_functions,ini_restore,
func,ext,standard,basic_functions,get_include_path,
func,ext,standard,basic_functions,set_include_path,
func,ext,standard,basic_functions,restore_include_path,
func,ext,standard,basic_functions,setcookie,
func,ext,standard,basic_functions,setrawcookie,
func,ext,standard,basic_functions,header,
func,ext,standard,basic_functions,header_remove,
func,ext,standard,basic_functions,headers_sent,
func,ext,standard,basic_functions,headers_list,
func,ext,standard,basic_functions,http_response_code,
func,ext,standard,basic_functions,connection_aborted,
func,ext,standard,basic_functions,connection_status,
func,ext,standard,basic_functions,ignore_user_abort,
func,ext,standard,basic_functions,parse_ini_file,
func,ext,standard,basic_functions,parse_ini_string,
func,ext,standard,basic_functions,config_get_hash,
func,ext,standard,basic_functions,is_uploaded_file,
func,ext,standard,basic_functions,move_uploaded_file,
func,ext,standard,basic_functions,gethostbyaddr,
func,ext,standard,basic_functions,gethostbyname,
func,ext,standard,basic_functions,gethostbynamel,
func,ext,standard,basic_functions,gethostname,
func,ext,standard,basic_functions,net_get_interfaces,
func,ext,standard,basic_functions,dns_check_record,
func,ext,standard,basic_functions,dns_get_mx,
func,ext,standard,basic_functions,dns_get_record,
func,ext,standard,basic_functions,intval,
func,ext,standard,basic_functions,floatval,
func,ext,standard,basic_functions,strval,
func,ext,standard,basic_functions,boolval,
func,ext,standard,basic_functions,gettype,
func,ext,standard,basic_functions,settype,
func,ext,standard,basic_functions,is_null,
func,ext,standard,basic_functions,is_resource,
func,ext,standard,basic_functions,is_bool,
func,ext,standard,basic_functions,is_int,
func,ext,standard,basic_functions,is_float,
func,ext,standard,basic_functions,is_numeric,
func,ext,standard,basic_functions,is_string,
func,ext,standard,basic_functions,is_array,
func,ext,standard,basic_functions,is_object,
func,ext,standard,basic_functions,is_scalar,
func,ext,standard,basic_functions,is_callable,
func,ext,standard,basic_functions,is_iterable,
func,ext,standard,basic_functions,is_countable,
func,ext,standard,basic_functions,pclose,
func,ext,standard,basic_functions,popen,
func,ext,standard,basic_functions,readfile,
func,ext,standard,basic_functions,rewind,
func,ext,standard,basic_functions,rmdir,
func,ext,standard,basic_functions,umask,
func,ext,standard,basic_functions,fclose,
func,ext,standard,basic_functions,feof,
func,ext,standard,basic_functions,fgetc,
func,ext,standard,basic_functions,fgets,
func,ext,standard,basic_functions,fread,
func,ext,standard,basic_functions,fpassthru,
func,ext,standard,basic_functions,fseek,
func,ext,standard,basic_functions,ftell,
func,ext,standard,basic_functions,fflush,
func,ext,standard,basic_functions,fwrite,
func,ext,standard,basic_functions,mkdir,
func,ext,standard,basic_functions,rename,
func,ext,standard,basic_functions,copy,
func,ext,standard,basic_functions,tempnam,
func,ext,standard,basic_functions,file,
func,ext,standard,basic_functions,file_get_contents,
func,ext,standard,basic_functions,file_put_contents,
func,ext,standard,basic_functions,stream_select,
func,ext,standard,basic_functions,stream_context_create,
func,ext,standard,basic_functions,stream_context_set_params,
func,ext,standard,basic_functions,stream_context_get_params,
func,ext,standard,basic_functions,stream_context_set_option,
func,ext,standard,basic_functions,stream_context_get_options,
func,ext,standard,basic_functions,stream_context_get_default,
func,ext,standard,basic_functions,stream_context_set_default,
func,ext,standard,basic_functions,stream_filter_prepend,
func,ext,standard,basic_functions,stream_filter_append,
func,ext,standard,basic_functions,stream_filter_remove,
func,ext,standard,basic_functions,stream_socket_client,
func,ext,standard,basic_functions,stream_socket_server,
func,ext,standard,basic_functions,stream_socket_accept,
func,ext,standard,basic_functions,stream_socket_get_name,
func,ext,standard,basic_functions,stream_socket_recvfrom,
func,ext,standard,basic_functions,stream_socket_sendto,
func,ext,standard,basic_functions,stream_socket_enable_crypto,
func,ext,standard,basic_functions,stream_socket_shutdown,
func,ext,standard,basic_functions,stream_socket_pair,
func,ext,standard,basic_functions,stream_copy_to_stream,
